NOME, VERTICE, INTERMEDIACAO
DI-NEARP-n240-Q4k,16,0
DI-NEARP-n240-Q4k,17,0
DI-NEARP-n240-Q4k,18,0
DI-NEARP-n240-Q4k,19,0
DI-NEARP-n240-Q4k,20,0
DI-NEARP-n240-Q4k,21,0
DI-NEARP-n240-Q4k,22,0
DI-NEARP-n240-Q4k,23,0
DI-NEARP-n240-Q4k,24,0
DI-NEARP-n240-Q4k,25,0
DI-NEARP-n240-Q4k,26,0
DI-NEARP-n240-Q4k,27,0
DI-NEARP-n240-Q4k,28,0
DI-NEARP-n240-Q4k,29,0
DI-NEARP-n240-Q4k,30,0
DI-NEARP-n240-Q4k,31,0
DI-NEARP-n240-Q4k,32,0
DI-NEARP-n240-Q4k,33,0
DI-NEARP-n240-Q4k,34,0
DI-NEARP-n240-Q4k,35,2.22965e-05
DI-NEARP-n240-Q4k,36,0
DI-NEARP-n240-Q4k,37,0
DI-NEARP-n240-Q4k,38,0
DI-NEARP-n240-Q4k,39,0
DI-NEARP-n240-Q4k,40,0
DI-NEARP-n240-Q4k,41,0
DI-NEARP-n240-Q4k,42,0
DI-NEARP-n240-Q4k,43,0
DI-NEARP-n240-Q4k,44,0
DI-NEARP-n240-Q4k,45,0
DI-NEARP-n240-Q4k,46,0
DI-NEARP-n240-Q4k,47,0
DI-NEARP-n240-Q4k,48,0
DI-NEARP-n240-Q4k,49,0
DI-NEARP-n240-Q4k,50,0
DI-NEARP-n240-Q4k,51,0
DI-NEARP-n240-Q4k,52,0
DI-NEARP-n240-Q4k,53,0
DI-NEARP-n240-Q4k,54,0
DI-NEARP-n240-Q4k,55,0
DI-NEARP-n240-Q4k,56,0
DI-NEARP-n240-Q4k,57,0
DI-NEARP-n240-Q4k,58,0
DI-NEARP-n240-Q4k,59,0
DI-NEARP-n240-Q4k,60,0
DI-NEARP-n240-Q4k,61,0
DI-NEARP-n240-Q4k,62,0
DI-NEARP-n240-Q4k,63,0
DI-NEARP-n240-Q4k,64,0
DI-NEARP-n240-Q4k,65,0
DI-NEARP-n240-Q4k,66,0
DI-NEARP-n240-Q4k,67,0
DI-NEARP-n240-Q4k,68,0
DI-NEARP-n240-Q4k,69,0
DI-NEARP-n240-Q4k,70,0
DI-NEARP-n240-Q4k,71,0
DI-NEARP-n240-Q4k,72,0
DI-NEARP-n240-Q4k,73,0
DI-NEARP-n240-Q4k,74,0
DI-NEARP-n240-Q4k,75,0
DI-NEARP-n240-Q4k,76,0
DI-NEARP-n240-Q4k,77,0
DI-NEARP-n240-Q4k,78,0
DI-NEARP-n240-Q4k,79,0
DI-NEARP-n240-Q4k,80,0
DI-NEARP-n240-Q4k,81,0
DI-NEARP-n240-Q4k,82,0
DI-NEARP-n240-Q4k,83,0
DI-NEARP-n240-Q4k,84,0
DI-NEARP-n240-Q4k,85,0
DI-NEARP-n240-Q4k,86,0
DI-NEARP-n240-Q4k,87,0
DI-NEARP-n240-Q4k,88,0
DI-NEARP-n240-Q4k,89,0
DI-NEARP-n240-Q4k,90,0
DI-NEARP-n240-Q4k,91,0
DI-NEARP-n240-Q4k,92,0
DI-NEARP-n240-Q4k,93,0
DI-NEARP-n240-Q4k,94,0
DI-NEARP-n240-Q4k,95,0
DI-NEARP-n240-Q4k,96,0
DI-NEARP-n240-Q4k,97,0
DI-NEARP-n240-Q4k,98,0
DI-NEARP-n240-Q4k,99,0
DI-NEARP-n240-Q4k,100,0
DI-NEARP-n240-Q4k,101,0
DI-NEARP-n240-Q4k,102,0
DI-NEARP-n240-Q4k,103,0
DI-NEARP-n240-Q4k,104,0
DI-NEARP-n240-Q4k,105,0
DI-NEARP-n240-Q4k,106,0
DI-NEARP-n240-Q4k,107,0
DI-NEARP-n240-Q4k,108,2.22965e-05
DI-NEARP-n240-Q4k,109,0
DI-NEARP-n240-Q4k,110,0
DI-NEARP-n240-Q4k,111,0
DI-NEARP-n240-Q4k,112,0
DI-NEARP-n240-Q4k,113,0
DI-NEARP-n240-Q4k,114,0
DI-NEARP-n240-Q4k,115,0
DI-NEARP-n240-Q4k,116,0
DI-NEARP-n240-Q4k,117,0
DI-NEARP-n240-Q4k,118,0
DI-NEARP-n240-Q4k,119,0
DI-NEARP-n240-Q4k,120,0
DI-NEARP-n240-Q4k,121,2.22965e-05
DI-NEARP-n240-Q4k,122,0
DI-NEARP-n240-Q4k,123,2.22965e-05
DI-NEARP-n240-Q4k,124,0
DI-NEARP-n240-Q4k,125,2.22965e-05
DI-NEARP-n240-Q4k,126,0
DI-NEARP-n240-Q4k,127,0
DI-NEARP-n240-Q4k,128,0
DI-NEARP-n240-Q4k,129,2.22965e-05
DI-NEARP-n240-Q4k,130,0
DI-NEARP-n240-Q4k,131,0
DI-NEARP-n240-Q4k,132,0
DI-NEARP-n240-Q4k,133,2.22965e-05
DI-NEARP-n240-Q4k,134,0
DI-NEARP-n240-Q4k,135,0
DI-NEARP-n240-Q4k,136,0
DI-NEARP-n240-Q4k,137,2.22965e-05
DI-NEARP-n240-Q4k,138,0
DI-NEARP-n240-Q4k,139,0
DI-NEARP-n240-Q4k,140,0
DI-NEARP-n240-Q4k,141,0.000401338
DI-NEARP-n240-Q4k,142,0.000535117
DI-NEARP-n240-Q4k,143,0
DI-NEARP-n240-Q4k,144,0
DI-NEARP-n240-Q4k,145,2.22965e-05
DI-NEARP-n240-Q4k,146,0
DI-NEARP-n240-Q4k,147,0
DI-NEARP-n240-Q4k,148,0
DI-NEARP-n240-Q4k,149,4.45931e-05
DI-NEARP-n240-Q4k,150,4.45931e-05
DI-NEARP-n240-Q4k,151,0
DI-NEARP-n240-Q4k,152,0.000468227
DI-NEARP-n240-Q4k,153,0
DI-NEARP-n240-Q4k,154,4.45931e-05
DI-NEARP-n240-Q4k,155,0
DI-NEARP-n240-Q4k,156,4.45931e-05
DI-NEARP-n240-Q4k,157,0
DI-NEARP-n240-Q4k,158,0
DI-NEARP-n240-Q4k,159,0
DI-NEARP-n240-Q4k,160,0
DI-NEARP-n240-Q4k,161,0
DI-NEARP-n240-Q4k,162,4.45931e-05
DI-NEARP-n240-Q4k,163,0
DI-NEARP-n240-Q4k,164,0
DI-NEARP-n240-Q4k,165,2.22965e-05
DI-NEARP-n240-Q4k,166,0
DI-NEARP-n240-Q4k,167,0
DI-NEARP-n240-Q4k,168,0
DI-NEARP-n240-Q4k,169,0
DI-NEARP-n240-Q4k,170,0
DI-NEARP-n240-Q4k,171,0
DI-NEARP-n240-Q4k,172,0
DI-NEARP-n240-Q4k,173,0
DI-NEARP-n240-Q4k,174,0
DI-NEARP-n240-Q4k,175,4.45931e-05
DI-NEARP-n240-Q4k,176,0.000111483
DI-NEARP-n240-Q4k,177,0
DI-NEARP-n240-Q4k,178,0
DI-NEARP-n240-Q4k,179,0.000111483
DI-NEARP-n240-Q4k,180,0.000245262
DI-NEARP-n240-Q4k,181,0
DI-NEARP-n240-Q4k,182,0
DI-NEARP-n240-Q4k,183,0
DI-NEARP-n240-Q4k,184,0
DI-NEARP-n240-Q4k,185,0
DI-NEARP-n240-Q4k,186,0
DI-NEARP-n240-Q4k,187,0
DI-NEARP-n240-Q4k,188,0
DI-NEARP-n240-Q4k,189,0
DI-NEARP-n240-Q4k,190,0
DI-NEARP-n240-Q4k,191,0
DI-NEARP-n240-Q4k,192,0
DI-NEARP-n240-Q4k,193,0
DI-NEARP-n240-Q4k,194,0
DI-NEARP-n240-Q4k,195,0
DI-NEARP-n240-Q4k,196,0
DI-NEARP-n240-Q4k,197,2.22965e-05
DI-NEARP-n240-Q4k,198,0.000178372
DI-NEARP-n240-Q4k,199,0
DI-NEARP-n240-Q4k,200,0
DI-NEARP-n240-Q4k,201,2.22965e-05
DI-NEARP-n240-Q4k,202,0
DI-NEARP-n240-Q4k,203,6.68896e-05
DI-NEARP-n240-Q4k,204,8.91862e-05
DI-NEARP-n240-Q4k,205,0
DI-NEARP-n240-Q4k,206,0
DI-NEARP-n240-Q4k,207,0
DI-NEARP-n240-Q4k,208,0
DI-NEARP-n240-Q4k,209,0
DI-NEARP-n240-Q4k,210,2.22965e-05
DI-NEARP-n240-Q4k,211,0
DI-NEARP-n240-Q4k,212,0
DI-NEARP-n240-Q4k,213,0
DI-NEARP-n240-Q4k,214,0
DI-NEARP-n240-Q4k,215,0
DI-NEARP-n240-Q4k,216,0
DI-NEARP-n240-Q4k,217,2.22965e-05
DI-NEARP-n240-Q4k,218,0
DI-NEARP-n240-Q4k,219,0.000334448
DI-NEARP-n240-Q4k,220,0
DI-NEARP-n240-Q4k,221,0
DI-NEARP-n240-Q4k,222,0
DI-NEARP-n240-Q4k,223,0
DI-NEARP-n240-Q4k,224,2.22965e-05
DI-NEARP-n240-Q4k,225,0
DI-NEARP-n240-Q4k,226,0
DI-NEARP-n240-Q4k,227,0
DI-NEARP-n240-Q4k,228,0
DI-NEARP-n240-Q4k,229,4.45931e-05
DI-NEARP-n240-Q4k,230,0
DI-NEARP-n240-Q4k,231,0
DI-NEARP-n240-Q4k,232,0
DI-NEARP-n240-Q4k,233,0
DI-NEARP-n240-Q4k,234,0
DI-NEARP-n240-Q4k,235,2.22965e-05
DI-NEARP-n240-Q4k,236,0
DI-NEARP-n240-Q4k,237,4.45931e-05
DI-NEARP-n240-Q4k,238,0
DI-NEARP-n240-Q4k,239,0
DI-NEARP-n240-Q4k,240,0
DI-NEARP-n240-Q4k,241,0
DI-NEARP-n240-Q4k,242,6.68896e-05
DI-NEARP-n240-Q4k,243,0
DI-NEARP-n240-Q4k,244,0
DI-NEARP-n240-Q4k,245,0
DI-NEARP-n240-Q4k,246,0
DI-NEARP-n240-Q4k,247,0
DI-NEARP-n240-Q4k,248,0
DI-NEARP-n240-Q4k,249,0
DI-NEARP-n240-Q4k,250,0
DI-NEARP-n240-Q4k,251,0
DI-NEARP-n240-Q4k,252,0
DI-NEARP-n240-Q4k,253,0
DI-NEARP-n240-Q4k,254,0
DI-NEARP-n240-Q4k,255,4.45931e-05
DI-NEARP-n240-Q4k,256,0
DI-NEARP-n240-Q4k,257,0
DI-NEARP-n240-Q4k,258,0
DI-NEARP-n240-Q4k,259,0
DI-NEARP-n240-Q4k,260,0
DI-NEARP-n240-Q4k,261,0
DI-NEARP-n240-Q4k,262,0
DI-NEARP-n240-Q4k,263,0
DI-NEARP-n240-Q4k,264,0
DI-NEARP-n240-Q4k,265,0
DI-NEARP-n240-Q4k,266,0
DI-NEARP-n240-Q4k,267,0
DI-NEARP-n240-Q4k,268,0
DI-NEARP-n240-Q4k,269,0
DI-NEARP-n240-Q4k,270,4.45931e-05
DI-NEARP-n240-Q4k,271,0
DI-NEARP-n240-Q4k,272,0
DI-NEARP-n240-Q4k,273,0
DI-NEARP-n240-Q4k,274,0
DI-NEARP-n240-Q4k,275,0
DI-NEARP-n240-Q4k,276,0
DI-NEARP-n240-Q4k,277,0
DI-NEARP-n240-Q4k,278,0
DI-NEARP-n240-Q4k,279,0
DI-NEARP-n240-Q4k,280,0
DI-NEARP-n240-Q4k,281,0
DI-NEARP-n240-Q4k,282,0
DI-NEARP-n240-Q4k,283,0
DI-NEARP-n240-Q4k,284,0
DI-NEARP-n240-Q4k,285,0
DI-NEARP-n240-Q4k,286,0
DI-NEARP-n240-Q4k,287,0
DI-NEARP-n240-Q4k,288,0
DI-NEARP-n240-Q4k,289,0
DI-NEARP-n240-Q4k,290,0
DI-NEARP-n240-Q4k,291,0
DI-NEARP-n240-Q4k,292,0
DI-NEARP-n240-Q4k,293,0
DI-NEARP-n240-Q4k,294,0
DI-NEARP-n240-Q4k,295,0
DI-NEARP-n240-Q4k,296,0
DI-NEARP-n240-Q4k,297,0
DI-NEARP-n240-Q4k,298,0
DI-NEARP-n240-Q4k,299,0
DI-NEARP-n240-Q4k,300,0
DI-NEARP-n240-Q8k,1,0
DI-NEARP-n240-Q8k,2,0
DI-NEARP-n240-Q8k,3,0
DI-NEARP-n240-Q8k,4,0
DI-NEARP-n240-Q8k,5,0
DI-NEARP-n240-Q8k,6,0
DI-NEARP-n240-Q8k,7,0
DI-NEARP-n240-Q8k,8,0
DI-NEARP-n240-Q8k,9,0
DI-NEARP-n240-Q8k,10,0
DI-NEARP-n240-Q8k,11,0
DI-NEARP-n240-Q8k,12,0
DI-NEARP-n240-Q8k,13,0
DI-NEARP-n240-Q8k,14,0
DI-NEARP-n240-Q8k,15,0
DI-NEARP-n240-Q8k,16,0
DI-NEARP-n240-Q8k,17,0
DI-NEARP-n240-Q8k,18,0
DI-NEARP-n240-Q8k,19,0
DI-NEARP-n240-Q8k,20,0
DI-NEARP-n240-Q8k,21,0
DI-NEARP-n240-Q8k,22,0
DI-NEARP-n240-Q8k,23,0
DI-NEARP-n240-Q8k,24,0
DI-NEARP-n240-Q8k,25,0
DI-NEARP-n240-Q8k,26,0
DI-NEARP-n240-Q8k,27,0
DI-NEARP-n240-Q8k,28,0
DI-NEARP-n240-Q8k,29,0
DI-NEARP-n240-Q8k,30,0
DI-NEARP-n240-Q8k,31,0
DI-NEARP-n240-Q8k,32,0
DI-NEARP-n240-Q8k,33,0
DI-NEARP-n240-Q8k,34,0
DI-NEARP-n240-Q8k,35,2.22965e-05
DI-NEARP-n240-Q8k,36,0
DI-NEARP-n240-Q8k,37,0
DI-NEARP-n240-Q8k,38,0
DI-NEARP-n240-Q8k,39,0
DI-NEARP-n240-Q8k,40,0
DI-NEARP-n240-Q8k,41,0
DI-NEARP-n240-Q8k,42,0
DI-NEARP-n240-Q8k,43,0
DI-NEARP-n240-Q8k,44,0
DI-NEARP-n240-Q8k,45,0
DI-NEARP-n240-Q8k,46,0
DI-NEARP-n240-Q8k,47,0
DI-NEARP-n240-Q8k,48,0
DI-NEARP-n240-Q8k,49,0
DI-NEARP-n240-Q8k,50,0
DI-NEARP-n240-Q8k,51,0
DI-NEARP-n240-Q8k,52,0
DI-NEARP-n240-Q8k,53,0
DI-NEARP-n240-Q8k,54,0
DI-NEARP-n240-Q8k,55,0
DI-NEARP-n240-Q8k,56,0
DI-NEARP-n240-Q8k,57,0
DI-NEARP-n240-Q8k,58,0
DI-NEARP-n240-Q8k,59,0
DI-NEARP-n240-Q8k,60,0
DI-NEARP-n240-Q8k,61,0
DI-NEARP-n240-Q8k,62,0
DI-NEARP-n240-Q8k,63,0
DI-NEARP-n240-Q8k,64,0
DI-NEARP-n240-Q8k,65,0
DI-NEARP-n240-Q8k,66,0
DI-NEARP-n240-Q8k,67,0
DI-NEARP-n240-Q8k,68,0
DI-NEARP-n240-Q8k,69,0
DI-NEARP-n240-Q8k,70,0
DI-NEARP-n240-Q8k,71,0
DI-NEARP-n240-Q8k,72,0
DI-NEARP-n240-Q8k,73,0
DI-NEARP-n240-Q8k,74,0
DI-NEARP-n240-Q8k,75,0
DI-NEARP-n240-Q8k,76,0
DI-NEARP-n240-Q8k,77,0
DI-NEARP-n240-Q8k,78,0
DI-NEARP-n240-Q8k,79,0
DI-NEARP-n240-Q8k,80,0
DI-NEARP-n240-Q8k,81,0
DI-NEARP-n240-Q8k,82,0
DI-NEARP-n240-Q8k,83,0
DI-NEARP-n240-Q8k,84,0
DI-NEARP-n240-Q8k,85,0
DI-NEARP-n240-Q8k,86,0
DI-NEARP-n240-Q8k,87,0
DI-NEARP-n240-Q8k,88,0
DI-NEARP-n240-Q8k,89,0
DI-NEARP-n240-Q8k,90,0
DI-NEARP-n240-Q8k,91,0
DI-NEARP-n240-Q8k,92,0
DI-NEARP-n240-Q8k,93,0
DI-NEARP-n240-Q8k,94,0
DI-NEARP-n240-Q8k,95,0
DI-NEARP-n240-Q8k,96,0
DI-NEARP-n240-Q8k,97,0
DI-NEARP-n240-Q8k,98,0
DI-NEARP-n240-Q8k,99,0
DI-NEARP-n240-Q8k,100,0
DI-NEARP-n240-Q8k,101,0
DI-NEARP-n240-Q8k,102,0
DI-NEARP-n240-Q8k,103,0
DI-NEARP-n240-Q8k,104,0
DI-NEARP-n240-Q8k,105,0
DI-NEARP-n240-Q8k,106,0
DI-NEARP-n240-Q8k,107,0
DI-NEARP-n240-Q8k,108,2.22965e-05
DI-NEARP-n240-Q8k,109,0
DI-NEARP-n240-Q8k,110,0
DI-NEARP-n240-Q8k,111,0
DI-NEARP-n240-Q8k,112,0
DI-NEARP-n240-Q8k,113,0
DI-NEARP-n240-Q8k,114,0
DI-NEARP-n240-Q8k,115,0
DI-NEARP-n240-Q8k,116,0
DI-NEARP-n240-Q8k,117,0
DI-NEARP-n240-Q8k,118,0
DI-NEARP-n240-Q8k,119,0
DI-NEARP-n240-Q8k,120,0
DI-NEARP-n240-Q8k,121,2.22965e-05
DI-NEARP-n240-Q8k,122,0
DI-NEARP-n240-Q8k,123,2.22965e-05
DI-NEARP-n240-Q8k,124,0
DI-NEARP-n240-Q8k,125,2.22965e-05
DI-NEARP-n240-Q8k,126,0
DI-NEARP-n240-Q8k,127,0
DI-NEARP-n240-Q8k,128,0
DI-NEARP-n240-Q8k,129,2.22965e-05
DI-NEARP-n240-Q8k,130,0
DI-NEARP-n240-Q8k,131,0
DI-NEARP-n240-Q8k,132,0
DI-NEARP-n240-Q8k,133,2.22965e-05
DI-NEARP-n240-Q8k,134,0
DI-NEARP-n240-Q8k,135,0
DI-NEARP-n240-Q8k,136,0
DI-NEARP-n240-Q8k,137,2.22965e-05
DI-NEARP-n240-Q8k,138,0
DI-NEARP-n240-Q8k,139,0
DI-NEARP-n240-Q8k,140,0
DI-NEARP-n240-Q8k,141,0.000401338
DI-NEARP-n240-Q8k,142,0.000535117
DI-NEARP-n240-Q8k,143,0
DI-NEARP-n240-Q8k,144,0
DI-NEARP-n240-Q8k,145,2.22965e-05
DI-NEARP-n240-Q8k,146,0
DI-NEARP-n240-Q8k,147,0
DI-NEARP-n240-Q8k,148,0
DI-NEARP-n240-Q8k,149,4.45931e-05
DI-NEARP-n240-Q8k,150,4.45931e-05
DI-NEARP-n240-Q8k,151,0
DI-NEARP-n240-Q8k,152,0.000468227
DI-NEARP-n240-Q8k,153,0
DI-NEARP-n240-Q8k,154,4.45931e-05
DI-NEARP-n240-Q8k,155,0
DI-NEARP-n240-Q8k,156,4.45931e-05
DI-NEARP-n240-Q8k,157,0
DI-NEARP-n240-Q8k,158,0
DI-NEARP-n240-Q8k,159,0
DI-NEARP-n240-Q8k,160,0
DI-NEARP-n240-Q8k,161,0
DI-NEARP-n240-Q8k,162,4.45931e-05
DI-NEARP-n240-Q8k,163,0
DI-NEARP-n240-Q8k,164,0
DI-NEARP-n240-Q8k,165,2.22965e-05
DI-NEARP-n240-Q8k,166,0
DI-NEARP-n240-Q8k,167,0
DI-NEARP-n240-Q8k,168,0
DI-NEARP-n240-Q8k,169,0
DI-NEARP-n240-Q8k,170,0
DI-NEARP-n240-Q8k,171,0
DI-NEARP-n240-Q8k,172,0
DI-NEARP-n240-Q8k,173,0
DI-NEARP-n240-Q8k,174,0
DI-NEARP-n240-Q8k,175,4.45931e-05
DI-NEARP-n240-Q8k,176,0.000111483
DI-NEARP-n240-Q8k,177,0
DI-NEARP-n240-Q8k,178,0
DI-NEARP-n240-Q8k,179,0.000111483
DI-NEARP-n240-Q8k,180,0.000245262
DI-NEARP-n240-Q8k,181,0
DI-NEARP-n240-Q8k,182,0
DI-NEARP-n240-Q8k,183,0
DI-NEARP-n240-Q8k,184,0
DI-NEARP-n240-Q8k,185,0
DI-NEARP-n240-Q8k,186,0
DI-NEARP-n240-Q8k,187,0
DI-NEARP-n240-Q8k,188,0
DI-NEARP-n240-Q8k,189,0
DI-NEARP-n240-Q8k,190,0
DI-NEARP-n240-Q8k,191,0
DI-NEARP-n240-Q8k,192,0
DI-NEARP-n240-Q8k,193,0
DI-NEARP-n240-Q8k,194,0
DI-NEARP-n240-Q8k,195,0
DI-NEARP-n240-Q8k,196,0
DI-NEARP-n240-Q8k,197,2.22965e-05
DI-NEARP-n240-Q8k,198,0.000178372
DI-NEARP-n240-Q8k,199,0
DI-NEARP-n240-Q8k,200,0
DI-NEARP-n240-Q8k,201,2.22965e-05
DI-NEARP-n240-Q8k,202,0
DI-NEARP-n240-Q8k,203,6.68896e-05
DI-NEARP-n240-Q8k,204,8.91862e-05
DI-NEARP-n240-Q8k,205,0
DI-NEARP-n240-Q8k,206,0
DI-NEARP-n240-Q8k,207,0
DI-NEARP-n240-Q8k,208,0
DI-NEARP-n240-Q8k,209,0
DI-NEARP-n240-Q8k,210,2.22965e-05
DI-NEARP-n240-Q8k,211,0
DI-NEARP-n240-Q8k,212,0
DI-NEARP-n240-Q8k,213,0
DI-NEARP-n240-Q8k,214,0
DI-NEARP-n240-Q8k,215,0
DI-NEARP-n240-Q8k,216,0
DI-NEARP-n240-Q8k,217,2.22965e-05
DI-NEARP-n240-Q8k,218,0
DI-NEARP-n240-Q8k,219,0.000334448
DI-NEARP-n240-Q8k,220,0
DI-NEARP-n240-Q8k,221,0
DI-NEARP-n240-Q8k,222,0
DI-NEARP-n240-Q8k,223,0
DI-NEARP-n240-Q8k,224,2.22965e-05
DI-NEARP-n240-Q8k,225,0
DI-NEARP-n240-Q8k,226,0
DI-NEARP-n240-Q8k,227,0
DI-NEARP-n240-Q8k,228,0
DI-NEARP-n240-Q8k,229,4.45931e-05
DI-NEARP-n240-Q8k,230,0
DI-NEARP-n240-Q8k,231,0
DI-NEARP-n240-Q8k,232,0
DI-NEARP-n240-Q8k,233,0
DI-NEARP-n240-Q8k,234,0
DI-NEARP-n240-Q8k,235,2.22965e-05
DI-NEARP-n240-Q8k,236,0
DI-NEARP-n240-Q8k,237,4.45931e-05
DI-NEARP-n240-Q8k,238,0
DI-NEARP-n240-Q8k,239,0
DI-NEARP-n240-Q8k,240,0
DI-NEARP-n240-Q8k,241,0
DI-NEARP-n240-Q8k,242,6.68896e-05
DI-NEARP-n240-Q8k,243,0
DI-NEARP-n240-Q8k,244,0
DI-NEARP-n240-Q8k,245,0
DI-NEARP-n240-Q8k,246,0
DI-NEARP-n240-Q8k,247,0
DI-NEARP-n240-Q8k,248,0
DI-NEARP-n240-Q8k,249,0
DI-NEARP-n240-Q8k,250,0
DI-NEARP-n240-Q8k,251,0
DI-NEARP-n240-Q8k,252,0
DI-NEARP-n240-Q8k,253,0
DI-NEARP-n240-Q8k,254,0
DI-NEARP-n240-Q8k,255,4.45931e-05
DI-NEARP-n240-Q8k,256,0
DI-NEARP-n240-Q8k,257,0
DI-NEARP-n240-Q8k,258,0
DI-NEARP-n240-Q8k,259,0
DI-NEARP-n240-Q8k,260,0
DI-NEARP-n240-Q8k,261,0
DI-NEARP-n240-Q8k,262,0
DI-NEARP-n240-Q8k,263,0
DI-NEARP-n240-Q8k,264,0
DI-NEARP-n240-Q8k,265,0
DI-NEARP-n240-Q8k,266,0
DI-NEARP-n240-Q8k,267,0
DI-NEARP-n240-Q8k,268,0
DI-NEARP-n240-Q8k,269,0
DI-NEARP-n240-Q8k,270,4.45931e-05
DI-NEARP-n240-Q8k,271,0
DI-NEARP-n240-Q8k,272,0
DI-NEARP-n240-Q8k,273,0
DI-NEARP-n240-Q8k,274,0
DI-NEARP-n240-Q8k,275,0
DI-NEARP-n240-Q8k,276,0
DI-NEARP-n240-Q8k,277,0
DI-NEARP-n240-Q8k,278,0
DI-NEARP-n240-Q8k,279,0
DI-NEARP-n240-Q8k,280,0
DI-NEARP-n240-Q8k,281,0
DI-NEARP-n240-Q8k,282,0
DI-NEARP-n240-Q8k,283,0
DI-NEARP-n240-Q8k,284,0
DI-NEARP-n240-Q8k,285,0
DI-NEARP-n240-Q8k,286,0
DI-NEARP-n240-Q8k,287,0
DI-NEARP-n240-Q8k,288,0
DI-NEARP-n240-Q8k,289,0
DI-NEARP-n240-Q8k,290,0
DI-NEARP-n240-Q8k,291,0
DI-NEARP-n240-Q8k,292,0
DI-NEARP-n240-Q8k,293,0
DI-NEARP-n240-Q8k,294,0
DI-NEARP-n240-Q8k,295,0
DI-NEARP-n240-Q8k,296,0
DI-NEARP-n240-Q8k,297,0
DI-NEARP-n240-Q8k,298,0
DI-NEARP-n240-Q8k,299,0
DI-NEARP-n240-Q8k,300,0
DI-NEARP-n422-Q16k,1,0
DI-NEARP-n422-Q16k,2,0
DI-NEARP-n422-Q16k,3,0
DI-NEARP-n422-Q16k,4,0
DI-NEARP-n422-Q16k,5,0
DI-NEARP-n422-Q16k,6,0
DI-NEARP-n422-Q16k,7,0
DI-NEARP-n422-Q16k,8,0
DI-NEARP-n422-Q16k,9,3.05045e-05
DI-NEARP-n422-Q16k,10,0
DI-NEARP-n422-Q16k,11,0
DI-NEARP-n422-Q16k,12,0
DI-NEARP-n422-Q16k,13,0
DI-NEARP-n422-Q16k,14,0
DI-NEARP-n422-Q16k,15,0
DI-NEARP-n422-Q16k,16,0
DI-NEARP-n422-Q16k,17,0
DI-NEARP-n422-Q16k,18,0
DI-NEARP-n422-Q16k,19,0
DI-NEARP-n422-Q16k,20,0
DI-NEARP-n422-Q16k,21,0
DI-NEARP-n422-Q16k,22,0
DI-NEARP-n422-Q16k,23,0
DI-NEARP-n422-Q16k,24,0
DI-NEARP-n422-Q16k,25,3.05045e-05
DI-NEARP-n422-Q16k,26,0
DI-NEARP-n422-Q16k,27,0
DI-NEARP-n422-Q16k,28,0
DI-NEARP-n422-Q16k,29,0
DI-NEARP-n422-Q16k,30,0
DI-NEARP-n422-Q16k,31,0
DI-NEARP-n422-Q16k,32,0
DI-NEARP-n422-Q16k,33,0
DI-NEARP-n422-Q16k,34,0
DI-NEARP-n422-Q16k,35,0
DI-NEARP-n422-Q16k,36,2.03364e-05
DI-NEARP-n422-Q16k,37,0
DI-NEARP-n422-Q16k,38,0
DI-NEARP-n422-Q16k,39,0
DI-NEARP-n422-Q16k,40,0
DI-NEARP-n422-Q16k,41,1.01682e-05
DI-NEARP-n422-Q16k,42,0
DI-NEARP-n422-Q16k,43,0
DI-NEARP-n422-Q16k,44,0
DI-NEARP-n422-Q16k,45,0
DI-NEARP-n422-Q16k,46,0
DI-NEARP-n422-Q16k,47,0
DI-NEARP-n422-Q16k,48,0
DI-NEARP-n422-Q16k,49,0
DI-NEARP-n422-Q16k,50,0
DI-NEARP-n422-Q16k,51,0
DI-NEARP-n422-Q16k,52,0
DI-NEARP-n422-Q16k,53,0
DI-NEARP-n422-Q16k,54,0
DI-NEARP-n422-Q16k,55,0
DI-NEARP-n422-Q16k,56,0
DI-NEARP-n422-Q16k,57,0
DI-NEARP-n422-Q16k,58,0
DI-NEARP-n422-Q16k,59,0
DI-NEARP-n422-Q16k,60,0
DI-NEARP-n422-Q16k,61,0
DI-NEARP-n422-Q16k,62,0
DI-NEARP-n422-Q16k,63,0
DI-NEARP-n422-Q16k,64,0
DI-NEARP-n422-Q16k,65,0
DI-NEARP-n422-Q16k,66,0
DI-NEARP-n422-Q16k,67,0
DI-NEARP-n422-Q16k,68,0
DI-NEARP-n422-Q16k,69,0
DI-NEARP-n422-Q16k,70,0
DI-NEARP-n422-Q16k,71,0
DI-NEARP-n422-Q16k,72,0
DI-NEARP-n422-Q16k,73,0
DI-NEARP-n422-Q16k,74,0
DI-NEARP-n422-Q16k,75,6.10091e-05
DI-NEARP-n422-Q16k,76,0
DI-NEARP-n422-Q16k,77,0
DI-NEARP-n422-Q16k,78,0
DI-NEARP-n422-Q16k,79,0
DI-NEARP-n422-Q16k,80,0
DI-NEARP-n422-Q16k,81,0
DI-NEARP-n422-Q16k,82,0
DI-NEARP-n422-Q16k,83,0
DI-NEARP-n422-Q16k,84,0
DI-NEARP-n422-Q16k,85,0
DI-NEARP-n422-Q16k,86,0
DI-NEARP-n422-Q16k,87,0
DI-NEARP-n422-Q16k,88,0
DI-NEARP-n422-Q16k,89,0
DI-NEARP-n422-Q16k,90,0
DI-NEARP-n422-Q16k,91,0
